Accession,Title,Technology,Taxonomy,Data Rows,Samples Count,Series Count,Contact,Release Date
GPL2526,Yale 9.2K arabidopsis array,spotted DNA/cDNA,Vitis riparia,18432,2,1,Anne Y Fennell,"Jun 15, 2005"
GPL2533,Nimblegen ENCODE tiling array (HG17) with 50mer probe at 38bp interval for RenLab,in situ oligonucleotide,Homo sapiens,390611,30,7,Chunxu Qu,"Jun 15, 2005"
GPL2530,NMEBA V1,spotted DNA/cDNA,Mus musculus,2688,8,1,Sean M Grimmond,"Jun 14, 2005"
GPL2531,Novusgene type 3 Hematology/Oncology TMU 667 array,spotted oligonucleotide,Homo sapiens,2100,30,3,Junko H Ohyashiki,"Jun 14, 2005"
GPL2532,LION_Brain_Array,spotted DNA/cDNA,Mus musculus,13824,1,1,Ulrike A Nuber,"Jun 14, 2005"
GPL2536,mKIAA cDNA microarray ver2.0,spotted DNA/cDNA,Mus musculus,4800,0,0,Kazuhide Imai,"Jun 14, 2005"
GPL2542,SAGE:22:NlaIII:Musa acuminata,SAGE NlaIII,Musa acuminata,0,1,1,GEO,"Jun 14, 2005"
GPL1370,Yeast Splicing Chip v5.0,spotted oligonucleotide,Saccharomyces cerevisiae,5760,34,2,Todd A Burckin,"Jun 13, 2005"
GPL1407,Yeast Splicing Chip v4.1,spotted oligonucleotide,Saccharomyces cerevisiae,5760,12,1,Todd A Burckin,"Jun 13, 2005"
GPL1408,Yeast Splicing Chip v5.1,spotted oligonucleotide,Saccharomyces cerevisiae,6400,64,1,Todd A Burckin,"Jun 13, 2005"
GPL1409,Yeast Splicing Chip v6,spotted oligonucleotide,Saccharomyces cerevisiae,9216,2,1,Todd A Burckin,"Jun 13, 2005"
GPL1410,Yeast Splicing/Expression Chip v6,spotted oligonucleotide,Saccharomyces cerevisiae,20000,70,1,Todd A Burckin,"Jun 13, 2005"
GPL1484,cDNA microarray Trymanosoma cruzi - v.2,spotted DNA/cDNA,Trypanosoma cruzi,3840,28,1,Ricardo Z.N. Vêncio,"Jun 13, 2005"
GPL2529,[Yeast_2] Affymetrix Yeast Genome 2.0 Array,in situ oligonucleotide,Saccharomyces cerevisiae;Schizosaccharomyces pombe,10928,3307,263,"Affymetrix, Inc.","Jun 13, 2005"
GPL2537,SAGE:10:NlaIII:Drosophila pseudoobscura,SAGE NlaIII,Drosophila pseudoobscura,0,2,1,GEO,"Jun 13, 2005"
GPL1245,Rice 8987 EST microarray,spotted DNA/cDNA,Oryza sativa,8987,145,1,Shoshi Kikuchi,"Jun 11, 2005"
GPL1282,SHBX,spotted DNA/cDNA,Homo sapiens,43008,48,12,Stanford Microarray Database (SMD),"Jun 08, 2005"
GPL1283,SHBR,spotted DNA/cDNA,Homo sapiens,43008,78,5,Stanford Microarray Database (SMD),"Jun 08, 2005"
GPL1709,SHFD,spotted DNA/cDNA,Homo sapiens,41472,25,2,Stanford Microarray Database (SMD),"Jun 08, 2005"
GPL1710,SHFC,spotted DNA/cDNA,Homo sapiens,41472,7,1,Stanford Microarray Database (SMD),"Jun 08, 2005"
GPL1711,SHFB,spotted DNA/cDNA,Homo sapiens,41472,21,2,Stanford Microarray Database (SMD),"Jun 08, 2005"
GPL2508,Galbraith Laboratory Operon Long Oligonucleotide Microarray version 3.0 (ATv302.02.Z),spotted oligonucleotide,Arabidopsis thaliana,31200,38,5,David William Galbraith,"Jun 07, 2005"
GPL2136,Micro-CRIBI Human Oligo Array (Operon V2.0),spotted oligonucleotide,Homo sapiens,46752,39,4,Gerolamo Lanfranchi,"Jun 06, 2005"
GPL1843,SHDF,spotted DNA/cDNA,Homo sapiens,43200,28,2,Matthew Bainbridge,"Jun 04, 2005"
GPL2507,Sentrix Human-6 Expression BeadChip,oligonucleotide beads,Homo sapiens,47293,1420,46,Illumina Inc.,"Jun 03, 2005"
GPL2101,E.coli_K12_MN2_IS_Mapping_IS5_Motile,spotted DNA/cDNA,Escherichia coli,4281,6,1,Betsy Martinez-Vaz,"Jun 02, 2005"
GPL2109,IS5KO_NonMotile_platform,spotted DNA/cDNA,Escherichia coli,4281,2,1,Betsy Martinez-Vaz,"Jun 02, 2005"
GPL2110,Platform_Motile_NonMotile,spotted DNA/cDNA,Escherichia coli,4281,8,1,Betsy Martinez-Vaz,"Jun 02, 2005"
GPL2114,ISMapping_Platform_2,spotted DNA/cDNA,Escherichia coli,4264,15,1,Betsy Martinez-Vaz,"Jun 02, 2005"
GPL1793,Rainbow trout sex differentiation cascade-related genes investigated using RT-PCR,RT-PCR,Oncorhynchus mykiss,102,28,1,Daniel Baron,"Jun 01, 2005"
GPL1923,"Cardiac Allograft Rejection Detection Microarray, 24K designA",spotted oligonucleotide,Homo sapiens,24093,59,1,Expression Diagnostics,"Jun 01, 2005"
GPL1926,"Cardiac Allograft Rejection Detection Microarray, 16K design",spotted oligonucleotide,Homo sapiens,16062,99,1,Expression Diagnostics,"Jun 01, 2005"
GPL1927,"Cardiac Allograft Rejection Detection Microarray, 24K designB",spotted oligonucleotide,Homo sapiens,24093,127,1,Expression Diagnostics,"Jun 01, 2005"
GPL1984,Maize cDNA Generation II Version C,spotted DNA/cDNA,Zea mays,12160,36,1,Patrick S. Schnable,"Jun 01, 2005"
GPL2130,CMF/NKI produced Human 18K cDNA array,spotted DNA/cDNA,Homo sapiens,18431,44,1,Elza C de Bruin,"Jun 01, 2005"
GPL1918,FG001 Genomic Tiling Array,spotted DNA/cDNA,Drosophila melanogaster,3337,10,1,Steve Russell,"May 30, 2005"
GPL1715,SHEM,spotted DNA/cDNA,Homo sapiens,41664,54,1,Markus Bredel,"May 27, 2005"
GPL2129,Affymetrix RML Custom Pathogenic chip 1,in situ oligonucleotide,Borreliella burgdorferi;Chlamydia trachomatis;Coxiella burnetii;Staphylococcus aureus;Streptococcus pyogenes;Yersinia pestis,15720,673,15,Dan Sturdevant,"May 27, 2005"
GPL2131,Nimblegen ENCODE Array,in situ oligonucleotide,Homo sapiens,382884,68,23,Joel Rozowsky,"May 27, 2005"
GPL2132,Maskless Photolithographic 50mer ENCODE Array (FWD),in situ oligonucleotide,Homo sapiens,192039,3,1,Joel Rozowsky,"May 27, 2005"
GPL2133,Maskless Photolithographic 36mer ENCODE Array (FWD),in situ oligonucleotide,Homo sapiens,382453,2,1,Joel Rozowsky,"May 27, 2005"
GPL2011,Human Array 2.0,spotted DNA/cDNA,Homo sapiens,9984,122,6,Gerolamo Lanfranchi,"May 26, 2005"
GPL1260,GLI1 and GLI2 target genes,spotted DNA/cDNA,Homo sapiens,11520,32,1,Veronika Sander,"May 25, 2005"
GPL2116,SHBD,spotted DNA/cDNA,Homo sapiens,43776,54,1,Xin Chen,"May 25, 2005"
GPL2117,SHBF,spotted DNA/cDNA,Homo sapiens,45312,18,1,Xin Chen,"May 25, 2005"
GPL2118,SHBG,spotted DNA/cDNA,Homo sapiens,45696,39,1,Xin Chen,"May 25, 2005"
GPL2119,SHBR,spotted DNA/cDNA,Homo sapiens,43008,3,1,Xin Chen,"May 25, 2005"
GPL2120,SHBQ,spotted DNA/cDNA,Homo sapiens,43008,6,1,Xin Chen,"May 25, 2005"
GPL2121,SHBT,spotted DNA/cDNA,Homo sapiens,43008,6,1,Xin Chen,"May 25, 2005"
GPL2043,BCCRC Lam SMRT array 32k,spotted DNA/cDNA,Homo sapiens,104544,80,6,Jon Davies,"May 24, 2005"
GPL2047,BCCRC Lam SMRT array 32k_1.1,spotted DNA/cDNA,Homo sapiens,98208,2,1,Jon Davies,"May 24, 2005"
GPL2105,Human 36mer ENCODE region oligonucleotide tiling array (Yale design #1),in situ oligonucleotide,Homo sapiens,388139,21,1,Olof Emanuelsson,"May 24, 2005"
GPL2106,Human 36mer ENCODE region oligonucleotide tiling array (Yale design #2),in situ oligonucleotide,Homo sapiens,388139,0,0,Olof Emanuelsson,"May 24, 2005"
GPL2107,Human 36mer ENCODE region oligonucleotide tiling array (Yale design #3),in situ oligonucleotide,Homo sapiens,375121,0,0,Olof Emanuelsson,"May 24, 2005"
GPL2112,[Bovine] Affymetrix Bovine Genome Array,in situ oligonucleotide,Bos taurus,24128,1909,124,"Affymetrix, Inc.","May 24, 2005"
GPL2113,PyxisGenomics CattleArray3800,spotted DNA/cDNA,Bos taurus,16896,2,1,Kevin Karl Lahmers,"May 24, 2005"
GPL2091,Rice oligo array version 2,spotted oligonucleotide,Oryza sativa,21120,128,2,Li Zheng,"May 20, 2005"
GPL2093,NimbleGen/GeneFrontier Medaka array 2.0,in situ oligonucleotide,Oryzias latipes,192500,0,0,GeneFrontier Corporation,"May 20, 2005"
GPL2095,SAGE:10:NlaIII:Bombyx mori,SAGE NlaIII,Bombyx mori,0,4,2,GEO,"May 19, 2005"
GPL1832,Ramaciotti Centre for Gene Function Analysis Mouse Compugen 22k,spotted oligonucleotide,Mus musculus,23040,135,6,Peter Little,"May 18, 2005"
GPL2051,aIW10,spotted DNA/cDNA,Arabidopsis thaliana,13824,25,1,Andrew Spriggs,"May 18, 2005"
GPL1753,FHCRC Human 18K Array,spotted DNA/cDNA,Homo sapiens,17568,22,1,Pavel Sova,"May 17, 2005"
GPL1773,LIMA_SlideA,spotted oligonucleotide,Oryza sativa,30000,35,3,E. Janet Hager,"May 17, 2005"
GPL1774,LIMA_SlideB,spotted oligonucleotide,Oryza sativa,30000,35,3,E. Janet Hager,"May 17, 2005"
GPL2042,Human cDNA array - v01,spotted DNA/cDNA,Homo sapiens,13872,16,1,Yipeng Wang,"May 17, 2005"
GPL2050,Rosetta/Merck Rat 25k v1.2 microarray,in situ oligonucleotide,Rattus norvegicus,23574,88,3,Amit V Kulkarni,"May 17, 2005"
GPL2037,PBRC Mouse Oligo_M5 series (Operon 16K),spotted oligonucleotide,Mus musculus,15552,5,1,Leslie DeBardeleben McLaughlin,"May 16, 2005"
GPL2038,PBRC Mouse Oligo_M6+ series (Operon 19K),spotted oligonucleotide,Mus musculus,19200,18,2,Leslie DeBardeleben McLaughlin,"May 16, 2005"
GPL1239,CCMB Drosophila Array I,spotted DNA/cDNA,Drosophila melanogaster,9216,8,1,L S Shashidhara,"May 15, 2005"
GPL1240,CCMB Drosophila Array II,spotted DNA/cDNA,Drosophila melanogaster,9216,8,1,L S Shashidhara,"May 15, 2005"
GPL2041,CardioChip heart failure,spotted DNA/cDNA,Homo sapiens,10368,49,1,Masako Tsubakihara,"May 14, 2005"
GPL513,Nuclear Chloroplast Transcriptome GST Macroarray,spotted DNA/cDNA,Arabidopsis thaliana,3439,1310,108,christos Noutsos,"May 12, 2005"
GPL1874,CCC-NB200-Chip-version1,spotted DNA/cDNA,Homo sapiens,448,50,1,Akira Nakagawara,"May 12, 2005"
GPL1875,CCC-NB5000-Chip-version1,spotted DNA/cDNA,Homo sapiens,5340,136,2,Akira Nakagawara,"May 12, 2005"
GPL1987,Bead-based microRNA profiling platform version 2,oligonucleotide beads,Homo sapiens,288,79,1,Jun Lu,"May 11, 2005"
GPL2026,Codelink Uniset Mouse-1 Array Platform,spotted DNA/cDNA,Mus musculus,10012,45,2,Tamas Dolinay,"May 11, 2005"
GPL1930,Homo sapiens 4.8K 02-01 amplified cDNA,spotted DNA/cDNA,Homo sapiens,4800,1097,12,Renato David Puga,"May 09, 2005"
GPL2029,Rosetta/Merck Human 25k v2.2.1 microarray,in situ oligonucleotide,Homo sapiens,24481,161,3,Amit V Kulkarni,"May 09, 2005"
GPL1736,Caco-2 in-house array,spotted DNA/cDNA,Homo sapiens,2052,18,1,Linette Pellis,"May 08, 2005"
GPL1986,Bead-based microRNA profiling platform version 1,oligonucleotide beads,Homo sapiens,282,255,1,Jun Lu,"May 06, 2005"
GPL1898,FlyChip003 cDNA Array,spotted DNA/cDNA,Drosophila melanogaster,6488,21,2,Steve Russell,"May 05, 2005"
GPL2025,[Rice] Affymetrix Rice Genome Array,in situ oligonucleotide,Oryza sativa,57381,3208,197,"Affymetrix, Inc.","May 05, 2005"
GPL1961,NIA_Mouse_7.4K_cDNA,spotted DNA/cDNA,Mus musculus,16896,52,2,Althea Chua,"May 03, 2005"
GPL1981,GLYCOv1 glycogene array,in situ oligonucleotide,Homo sapiens;Mus musculus,1814,65,3,Jennifer A Hammond,"May 03, 2005"
GPL1996,Maize cDNA Generation II Version B,spotted DNA/cDNA,Zea mays,12160,200,2,Patrick S. Schnable,"May 03, 2005"
GPL2008,13k cDNA chip NCCS,spotted DNA/cDNA,Homo sapiens,13495,44,1,Amit Aggarwal,"May 03, 2005"
GPL2009,18k cDNA chip NCCS,spotted DNA/cDNA,Homo sapiens,17527,14,1,Amit Aggarwal,"May 03, 2005"
GPL1820,Rat Uniset 10K,spotted oligonucleotide,Rattus norvegicus,8565,1196,3,Mark Fielden,"May 01, 2005"
GPL1877,yeast_ag fungicides_npuru,spotted DNA/cDNA,Saccharomyces cerevisiae,12800,22,1,Isabelle Ann Kagan,"May 01, 2005"
GPL1943,Eurogentec AG S. pombe ORF array,spotted DNA/cDNA,Schizosaccharomyces pombe,11520,2,1,Karl Ekwall,"May 01, 2005"
GPL2006,Human 19K oligo array,spotted oligonucleotide,Homo sapiens,19200,73,5,Raquel Malumbres,"Apr 30, 2005"
GPL1988,Maize oligo array version 1.1 array A,spotted oligonucleotide,Zea mays,32448,0,0,Li Zheng,"Apr 28, 2005"
GPL1989,Maize oligo array version 1.1 array B,spotted oligonucleotide,Zea mays,32448,0,0,Li Zheng,"Apr 28, 2005"
GPL1990,Maize oligo array version 1.2 array A,spotted oligonucleotide,Zea mays,32448,14,3,Li Zheng,"Apr 28, 2005"
GPL1991,Maize oligo array version 1.2 array B,spotted oligonucleotide,Zea mays,32448,14,3,Li Zheng,"Apr 28, 2005"
GPL1992,Maize oligo array version 1.3 array A,spotted oligonucleotide,Zea mays,32448,86,6,Li Zheng,"Apr 28, 2005"
GPL1993,Maize oligo array version 1.3 array B,spotted oligonucleotide,Zea mays,32448,86,6,Li Zheng,"Apr 28, 2005"
GPL1994,Maize oligo array version 1.4 array A,spotted oligonucleotide,Zea mays,32448,0,0,Li Zheng,"Apr 28, 2005"
GPL1995,Maize oligo array version 1.4 array B,spotted oligonucleotide,Zea mays,32448,0,0,Li Zheng,"Apr 28, 2005"
GPL2004,[Mapping50K_Hind240] Affymetrix Human Mapping 50K Hind240 SNP Array,in situ oligonucleotide,Homo sapiens,57299,3581,54,"Affymetrix, Inc.","Apr 28, 2005"
GPL2005,[Mapping50K_Xba240] Affymetrix Human Mapping 50K Xba240 SNP Array,in situ oligonucleotide,Homo sapiens,59015,4212,73,"Affymetrix, Inc.","Apr 28, 2005"
GPL1972,Dictyostelium discoideum cDNA Microarray 6000,spotted DNA/cDNA,Dictyostelium discoideum,15552,104,18,Ludwig Eichinger,"Apr 22, 2005"
GPL1201,EPA mouse gal V3,spotted oligonucleotide,Mus musculus,18432,0,0,Edward Karoly,"Apr 21, 2005"
GPL1855,Affymetrix GeneChip Mapping 10K Early Access Array,in situ oligonucleotide,Homo sapiens,8686,54,1,Karen Koed,"Apr 21, 2005"
GPL1955,TRC Standard Spotted Array,spotted oligonucleotide,Mus musculus,17664,51,1,Kenneth Lyon Phillips,"Apr 21, 2005"
GPL1963,Commercial Oligo 3/Resident,spotted oligonucleotide,Mus musculus,10752,12,1,Kenneth Lyon Phillips,"Apr 21, 2005"
GPL1967,1-Spotted cDNA/TIGR,spotted DNA/cDNA,Mus musculus,27648,8,1,Kenneth Lyon Phillips,"Apr 21, 2005"
GPL1968,2-Spotted cDNA/NIA,spotted DNA/cDNA,Mus musculus,16192,8,1,Kenneth Lyon Phillips,"Apr 21, 2005"
GPL1969,LICR/UCSD RenLab Hu6K array,spotted DNA/cDNA,Homo sapiens,8064,18,1,Chunxu Qu,"Apr 21, 2005"
GPL1970,Cotton Array #1,spotted DNA/cDNA,Gossypium hirsutum,6688,35,3,Andrew Spriggs,"Apr 21, 2005"
GPL1973,3-Spotted cDNA/NIA,spotted DNA/cDNA,Mus musculus,15488,8,1,Kenneth Lyon Phillips,"Apr 21, 2005"
GPL1974,Spotted oligo/Operon,spotted oligonucleotide,Mus musculus,17664,8,1,Kenneth Lyon Phillips,"Apr 21, 2005"
GPL1975,5-Spotted cDNA/NIA,spotted DNA/cDNA,Mus musculus,13824,8,1,Kenneth Lyon Phillips,"Apr 21, 2005"
GPL1976,6-Spotted Oligo/Compugen,spotted oligonucleotide,Mus musculus,7524,8,1,Kenneth Lyon Phillips,"Apr 21, 2005"
GPL1978,7-Spotted cDNA/NIA,spotted DNA/cDNA,Mus musculus,30494,8,1,Kenneth Lyon Phillips,"Apr 21, 2005"
GPL1979,AtTile1F to Arabidopsis Tiling 1.0F,in situ oligonucleotide,Arabidopsis thaliana,6184720,221,19,Joseph R. Ecker,"Apr 21, 2005"
GPL1980,AtTile1R to Arabidopsis Tiling 1.0R,in situ oligonucleotide,Arabidopsis thaliana,6184720,78,5,Joseph R. Ecker,"Apr 21, 2005"
GPL1965,aIW11,spotted DNA/cDNA,Arabidopsis thaliana,13824,4,1,Andrew Spriggs,"Apr 20, 2005"
GPL1966,aIW11Reverse,spotted DNA/cDNA,Arabidopsis thaliana,13824,8,1,Andrew Spriggs,"Apr 20, 2005"
GPL1964,mKIAA oligonucleotide microarray,spotted oligonucleotide,Mus musculus,576,38,1,Kazuhide Imai,"Apr 19, 2005"
GPL1862,AECOM Mouse 27K Chip,spotted DNA/cDNA,Mus musculus,28704,18,1,Dan Zhou,"Apr 18, 2005"
GPL1957,NIA mouse 15K made from VMSR,spotted DNA/cDNA,Mus musculus,20736,12,1,Zheng Liu,"Apr 14, 2005"
GPL1424,AECOM-H3-H11,spotted DNA/cDNA,Homo sapiens,9568,46,2,Veronique Bourdon,"Apr 13, 2005"
GPL1954,Operon Human V2,spotted oligonucleotide,Homo sapiens,23232,6,1,rafael irizarry,"Apr 13, 2005"
GPL1958,CAG-32k_48pen,spotted DNA/cDNA,Homo sapiens,32448,2,1,rafael irizarry,"Apr 13, 2005"
GPL1953,Human 20K cDNA array,spotted DNA/cDNA,Homo sapiens,20000,4,2,Rafael Irizarry,"Apr 12, 2005"
GPL1933,Tiling microarray analysis of rice japonica chromosome 10(forward strand),in situ oligonucleotide,Oryza sativa,375140,4,1,Xing-Wang Deng,"Apr 09, 2005"
GPL1934,Tiling microarray analysis of rice japonica chromosome 10(reverse strand),in situ oligonucleotide,Oryza sativa,375140,0,0,Xing-Wang Deng,"Apr 09, 2005"
GPL1937,Tiling microarray analysis of rice indica chromosome 10 (forward strand),in situ oligonucleotide,Oryza sativa,336307,1,1,Xing-Wang Deng,"Apr 09, 2005"
GPL1938,Tiling microarray analysis of rice indica chromosome 10 (reverse strand),in situ oligonucleotide,Oryza sativa,336307,1,1,Xing-Wang Deng,"Apr 09, 2005"
GPL1947,RNG-MRC_HU25k_STRASBOURG,spotted DNA/cDNA,Homo sapiens,26880,120,2,Kevin Lebrigand,"Apr 09, 2005"
GPL1948,aIW09,spotted DNA/cDNA,Arabidopsis thaliana,13824,64,1,Andrew Spriggs,"Apr 09, 2005"
GPL1951,Hitachisoft Hypergene Yeast Chip Ver. 1.1 (48block),spotted DNA/cDNA,Saccharomyces cerevisiae,6336,8,1,"Hitachi Software Engineering Co., Ltd.","Apr 09, 2005"
GPL1952,Hitachisoft Hypergene Yeast Chip Ver. 1.1 (32block),spotted DNA/cDNA,Saccharomyces cerevisiae,6272,0,0,"Hitachi Software Engineering Co., Ltd.","Apr 09, 2005"
GPL1946,RNG-MRC_HU25k_EVRY,spotted DNA/cDNA,Homo sapiens,26496,120,3,Kevin Lebrigand,"Apr 08, 2005"
GPL1909,Proteomic analysis of pervanadate-induced tyrosine-phosphorylated proteins in hepatocellular carcinoma WRL 68 cells,MS,Homo sapiens,2110,1,1,Zhengjun Chen,"Apr 07, 2005"
GPL1482,"M1, M3, M18 GAS Array",spotted oligonucleotide,Streptococcus pyogenes,7344,80,10,Kevin S McIver,"Apr 06, 2005"
GPL1945,Hitachisoft Hypergene Yeast Chip Ver. 2.0,spotted DNA/cDNA,Saccharomyces cerevisiae,6912,85,16,"Hitachi Software Engineering Co., Ltd.","Apr 04, 2005"
GPL1893,"Sigma mouse oligo set, Washington University",spotted oligonucleotide,Mus musculus,23233,14,1,Andrew Alexander Grimm,"Apr 02, 2005"
GPL1941,Galbraith Laboratory Operon Long Oligonucleotide Microarray version 3.0 (ATv302.01.Z),spotted oligonucleotide,Arabidopsis thaliana,31200,7,3,David William Galbraith,"Apr 02, 2005"
GPL1928,CodeLink Human 20K ver4.1,spotted DNA/cDNA,Homo sapiens,20470,39,4,Keiko Hiyama,"Apr 01, 2005"
GPL1819,Sense-Antisense,spotted DNA/cDNA,Mus musculus,3894,10,1,Shigeru Iwase,"Mar 31, 2005"
GPL1899,Human-mouse microRNA array v8.0,spotted oligonucleotide,Homo sapiens;Mus musculus,238,40,1,Scott M Hammond,"Mar 31, 2005"
GPL1936,CEA_SGF:AHC,spotted DNA/cDNA,Homo sapiens,10752,8,1,Cyrille Petat,"Mar 31, 2005"
GPL1084,Peter Mac 10.5k Human cDNA microarray,spotted DNA/cDNA,Homo sapiens,10944,0,0,Ryan Laar,"Mar 30, 2005"
GPL1821,bthetaa511044F,in situ oligonucleotide,Bacteroides thetaiotaomicron;Bifidobacterium longum,6601,267,24,Justin L. Sonnenburg,"Mar 30, 2005"
GPL1919,NovusGene type1 inflammatory response microarray,spotted oligonucleotide,Homo sapiens,1601,9,1,Junko H Ohyashiki,"Mar 22, 2005"
GPL1920,NovusGene type2 cancer array,spotted oligonucleotide,Homo sapiens,1601,9,1,Junko H Ohyashiki,"Mar 22, 2005"
GPL1921,Rat 6240 cDNA Chip,spotted DNA/cDNA,Rattus norvegicus,6240,46,9,Amilcar Flores,"Mar 22, 2005"
GPL1917,Single HHV-4 ViruChip,spotted oligonucleotide,Human gammaherpesvirus 4,336,9,1,Junko H Ohyashiki,"Mar 19, 2005"
GPL1908,FHCRC Fly 12K v1.0,spotted DNA/cDNA,Drosophila melanogaster,12144,183,15,Ryan Basom,"Mar 18, 2005"
GPL1910,FHCRC Human Oligo Array v2.1,spotted oligonucleotide,Homo sapiens,21713,0,0,Ryan Basom,"Mar 18, 2005"
GPL1911,FHCRC Arabidopsis Oligo Array v1.0,spotted oligonucleotide,Arabidopsis thaliana,26474,62,2,Ryan Basom,"Mar 18, 2005"
GPL1912,FHCRC Yeast Intergenic v1.0,spotted DNA/cDNA,Saccharomyces cerevisiae,6518,0,0,Ryan Basom,"Mar 18, 2005"
GPL1913,FHCRC Mouse 15K v1.0,spotted DNA/cDNA,Mus musculus,15341,0,0,Ryan Basom,"Mar 18, 2005"
GPL1914,FHCRC Yeast Amplicon v1.1,spotted DNA/cDNA,Saccharomyces cerevisiae,6336,168,8,Ryan Basom,"Mar 18, 2005"
GPL1915,FHCRC Human BAC v1.0,spotted DNA/cDNA,Homo sapiens,9574,0,0,Ryan Basom,"Mar 18, 2005"
GPL1916,FHCRC Mouse BAC v1.0,spotted DNA/cDNA,Mus musculus,6140,0,0,Ryan Basom,"Mar 18, 2005"
GPL1440,LUNDNIH_Mouse_37K_1,spotted DNA/cDNA,Mus musculus,37632,6,1,Markus Ringner,"Mar 16, 2005"
GPL1441,LUNDNIH_Mouse_37K_2,spotted DNA/cDNA,Mus musculus,37632,7,1,Markus Ringner,"Mar 16, 2005"
GPL1674,Mouse 15k cDNA array,spotted DNA/cDNA,Mus musculus,15388,36,1,Sina Gharib,"Mar 16, 2005"
GPL1900,Potato 10k cDNA array version 1,spotted DNA/cDNA,Solanum tuberosum,32448,0,0,Li Zheng,"Mar 16, 2005"
GPL1901,Potato 10k cDNA array version 2,spotted DNA/cDNA,Solanum tuberosum,32448,585,20,Li Zheng,"Mar 16, 2005"
GPL1902,Potato 10k cDNA array version 3,spotted DNA/cDNA,Solanum tuberosum,32448,487,23,Li Zheng,"Mar 16, 2005"
GPL1903,Staphylococcus epidermidis oligo microarray,spotted oligonucleotide,Staphylococcus epidermidis,5274,0,0,Yufeng Yao,"Mar 16, 2005"
GPL1904,VV1_0_1,spotted DNA/cDNA,Vibrio vulnificus,160,0,0,Dae-Kyun Park,"Mar 16, 2005"
GPL1450,15k-1/3,spotted DNA/cDNA,Mus musculus,5760,3,1,Alan Lap-Yin Pang,"Mar 15, 2005"
GPL1451,15k-2/3,spotted DNA/cDNA,Mus musculus,5760,3,1,Alan Lap-Yin Pang,"Mar 15, 2005"
GPL1452,15k-3/3,spotted DNA/cDNA,Mus musculus,5760,3,1,Alan Lap-Yin Pang,"Mar 15, 2005"
GPL1526,Human 6k Chip,spotted DNA/cDNA,Homo sapiens,6348,3,1,Alan Lap-Yin Pang,"Mar 15, 2005"
GPL1897,Custom-made oligonucleotide array for activated human monocytes,spotted oligonucleotide,Homo sapiens,249,2,1,Dan Longrois,"Mar 11, 2005"
GPL1892,Scripps Malaria GeneChip,in situ oligonucleotide,Plasmodium falciparum,5340,17,3,Ken Simpson,"Mar 08, 2005"
GPL1895,FHCRC Yeast Amplicon v1.0,spotted DNA/cDNA,Saccharomyces cerevisiae,6229,18,2,Ryan Basom,"Mar 08, 2005"
GPL1896,Mouse QRNA prediction array,spotted DNA/cDNA,Mus musculus,21939,16,1,Tomas Babak,"Mar 08, 2005"
GPL1860,Xenopus 21.5k cDNA microarray set1,spotted DNA/cDNA,Xenopus laevis,21504,6,3,Yongchol Shin,"Mar 05, 2005"
GPL1861,Xenopus 21.5k cDNA microarray set2,spotted DNA/cDNA,Xenopus laevis,21504,6,3,Yongchol Shin,"Mar 05, 2005"
GPL1864,Yeast spotted cDNA microarray,spotted DNA/cDNA,Saccharomyces cerevisiae,6720,211,5,Oliver Rando,"Mar 05, 2005"
GPL1881,Qiagen-NRSP-8 porcine oligo array,spotted oligonucleotide,Sus scrofa,13677,200,7,Christopher K Tuggle,"Mar 05, 2005"
GPL1062,cDNA microarray Trymanosoma cruzi - v.1,spotted DNA/cDNA,Trypanosoma cruzi,3840,0,0,Ricardo Vêncio,"Mar 04, 2005"
GPL1722,Rice Chromosome 4 Tilling-Path,spotted DNA/cDNA,Oryza sativa,14554,15,1,Yuling Jiao,"Mar 01, 2005"
GPL1834,MegaViroP1-P7,spotted oligonucleotide,Viruses,12504,128,4,Joe DeRisi,"Mar 01, 2005"
GPL1868,Agilent Custom MPIIB Mouse,in situ oligonucleotide,Mus musculus,8014,50,9,Hans-Joachim Mollenkopf,"Mar 01, 2005"
GPL1535,Custom Yeast Genomic 70-mer Oligonucleotide Microarray,spotted oligonucleotide,Saccharomyces cerevisiae,5617,227,5,Kurt E Kwast,"Feb 28, 2005"
GPL1884,UCSF-MMC-Fantom,spotted DNA/cDNA,Mus musculus,22289,14,2,Michael Scott German,"Feb 26, 2005"
GPL1885,Human 7.5K cDNA chip (eGenomix),spotted DNA/cDNA,Homo sapiens,7411,15,2,Yuan-Chii Gladys Lee,"Feb 26, 2005"
GPL1879,DOT4/UBP10 platform,spotted DNA/cDNA,Saccharomyces cerevisiae,6216,42,2,Daniel Gottschling,"Feb 25, 2005"
GPL1880,Pinus taeda cDNA microarray Platform 2,spotted DNA/cDNA,Pinus taeda,4794,0,0,Debbie Ross Craig,"Feb 25, 2005"
GPL1390,Agilent Human 1A Oligo UNC custom Microarrays,in situ oligonucleotide,Homo sapiens,22575,596,24,Charles M. Perou,"Feb 23, 2005"
GPL1866,Sigma Panorama Mouse cytokine gene array,spotted DNA/cDNA,Mus musculus,531,24,1,Bin Wan,"Feb 23, 2005"
GPL1872,OMRF Microarray Core Facility Human Print 9/30/03,spotted oligonucleotide,Homo sapiens,22464,18,1,Stewart Alan Shields,"Feb 23, 2005"
GPL1882,SAGE:10:NlaIII:Drosophila melanogaster,SAGE NlaIII,Drosophila melanogaster,0,5,1,GEO,"Feb 23, 2005"
