Accession,Title,Series Type,Taxonomy,Sample Count,Datasets,Supplementary Types,Supplementary Links,PubMed ID,SRA Accession,Contact,Release Date
GSE51794,"Transcriptional Profiling of the sexual life cycle of Candida lusitaniae.","Expression profiling by array","Clavispora lusitaniae;Clavispora lusitaniae ATCC 42720",70,,"GPR","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE51nnn/GSE51794/suppl",24390351,,"Christine Scaduto","Feb 01, 2014"
GSE51795,"Neuroligin-associated microRNA-932 targets actin and regulates memory","Expression profiling by array","Apis mellifera",3,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE51nnn/GSE51795/suppl",25409902,,"Alexandre Santos Cristino","Feb 01, 2014"
GSE51801,"Affect of Socs2 loss-of-function on liver regeneration","Expression profiling by array","Mus musculus",12,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE51nnn/GSE51801/suppl",,,"Michael Todd Valerius","Feb 01, 2014"
GSE52163,"Affymetric 1.0 ST exon array comparing gene expression of bone marrow derived macrophage lacking beta-catenin with control macrophages","Expression profiling by array","Mus musculus",2,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE52nnn/GSE52163/suppl",,,"Saeid Amini-Nik","Feb 01, 2014"
GSE52269,"col-0 vs cyp715a1-Genome-wide transcriptional analysis of cyp715A1","Expression profiling by array","Arabidopsis thaliana",6,,"PAIR","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE52nnn/GSE52269/suppl",,,"Stéphanie Pateyron","Feb 01, 2014"
GSE52393,"INTEGRATING TRANSCRIPTOMICS INTO TRIAD-BASED SOIL QUALITY ASSESSMENT","Expression profiling by array","Folsomia candida",21,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE52nnn/GSE52393/suppl",24382659,,"Tjalf de Boer","Feb 01, 2014"
GSE52644,"Nuclear receptor-mediated alleviation of alcoholic fatty liver by polyphenols contained in alcoholic beverages","Expression profiling by array","Mus musculus",28,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE52nnn/GSE52644/suppl",24498295,,"Akihito Yasuoka","Feb 01, 2014"
GSE52705,"Phenotype heterogeneity and maturation of alveolar macrophages in the domestic pig","Expression profiling by array","Sus scrofa",10,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE52nnn/GSE52705/suppl",,,"ronan kapetanovic","Feb 01, 2014"
GSE52748,"Increased expression of c-Jun in nonalcoholic fatty liver disease","Expression profiling by array","Mus musculus",8,,"CEL;TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE52nnn/GSE52748/suppl",24492282,,"Julia C Engelmann","Feb 01, 2014"
GSE53156,"Gene expression profiles of wild type and Actinin 4 point mutant knock-in adult podocyte cells at 2, 5 and 44 weeks following TRAP purification. (GUDMAP Series ID: 49)","Expression profiling by array","Mus musculus",25,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE53nnn/GSE53156/suppl",24569379,,"GUDMAP Developers","Feb 01, 2014"
GSE53247,"cpsf30 mips1 transcriptome-Cell death control by CPSF30","Expression profiling by array","Arabidopsis thaliana",12,,"PAIR","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE53nnn/GSE53247/suppl",24706550,,"Soubigou-Taconnat Ludivine","Feb 01, 2014"
GSE53617,"Gene profile of colon cancer cells treated with Y15 (FAK inhibitor) and 5-fluorouracil","Expression profiling by array","Homo sapiens",12,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE53nnn/GSE53617/suppl",25656374,,"Qiang Hu","Feb 01, 2014"
GSE53618,"Gene profile of breast cancer tumors with low and high FAK expression","Expression profiling by array","Homo sapiens",12,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE53nnn/GSE53618/suppl",25656374,,"Qiang Hu","Feb 01, 2014"
GSE53748,"Morphological differentiation and secondary metabolism responses of Streptomyces coelicolor A3(2) to simulated microgravity based on comparative transcriptomics.","Expression profiling by array","Streptomyces coelicolor A3(2)",6,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE53nnn/GSE53748/suppl",,,"Huang Bing","Feb 01, 2014"
GSE53749,"Morphological differentiation and secondary metabolism responses of Streptomyces coelicolor A3(2) to simulated microgravity based on comparative transcriptomics (2-color)","Expression profiling by array","Streptomyces coelicolor A3(2)",1,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE53nnn/GSE53749/suppl",,,"Huang Bing","Feb 01, 2014"
GSE53750,"Morphological differentiation and secondary metabolism responses of Streptomyces coelicolor A3(2) to Shenzhou-8 spaceflight based on comparative transcriptomics.","Expression profiling by array","Streptomyces coelicolor A3(2)",3,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE53nnn/GSE53750/suppl",,,"Huang Bing","Feb 01, 2014"
GSE53846,"Light-dark changes in the transcriptome of Dinoroseobacter shibae in co-culture with the dinoflagellate Prorocentrum minimum","Expression profiling by array","Dinoroseobacter shibae DFL 12 = DSM 16493",2,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE53nnn/GSE53846/suppl",,,"Juergen Martin Tomasch","Feb 01, 2014"
GSE53967,"Transcriptome of Dinoroseobacter shibae in co-culture with the dinoflagellate Prorocentrum minimum","Expression profiling by array;Expression profiling by high throughput sequencing","Dinoroseobacter shibae DFL 12 = DSM 16493",25,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE53nnn/GSE53967/suppl",,,"Juergen Martin Tomasch","Feb 01, 2014"
GSE53980,"Beneficial Metabolic Effects of Rapamycin are Associated with Enhanced Regulatory Cells in Diet-Induced Obese Mice.","Expression profiling by array","Mus musculus",3,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE53nnn/GSE53980/suppl",24710396,,"kassem makki","Feb 01, 2014"
GSE54071,"Mouse liver: Control versus IL1-beta challenge, male and female","Expression profiling by array","Mus musculus",8,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE54nnn/GSE54071/suppl",,,"Arlin B Rogers","Feb 01, 2014"
GSE54468,"Social odors conveying dominance and reproductive information induce rapid physiological and neuromolecular changes in a cichlid fish.","Expression profiling by array","Haplochromis burtoni;Oreochromis mossambicus",43,,"GPR","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE54nnn/GSE54468/suppl",,,"José Miguel Simões","Feb 01, 2014"
GSE54577,"Bacillus subtilis KS002 Targocil stimulon","Expression profiling by array","Bacillus subtilis",6,,"GPR;XLSX","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE54nnn/GSE54577/suppl",25402772,,"John D. Helmann","Feb 01, 2014"
GSE54582,"Transcriptomic analysis of mammary tumors from MMTV-ErbB2 transgenic mice","Expression profiling by array","Mus musculus",222,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE54nnn/GSE54582/suppl",,,"Jian-Hua Mao","Feb 01, 2014"
GSE54584,"Altered Gene Expression Profile in Ovarian Follicle in Rats Treated with Indomethacin and RU486","Expression profiling by array","Rattus norvegicus",18,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE54nnn/GSE54584/suppl",25972201,,"Kenjiro Tsubota","Feb 01, 2014"
GSE54593,"Expression data from Arabidopsis leaves","Expression profiling by array","Arabidopsis thaliana",12,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE54nnn/GSE54593/suppl",,,"Mengcheng Wang","Feb 01, 2014"
GSE54597,"Dose-response modeling of early molecular and cellular key events in CAR-mediated hepatocarcinogenesis pathway","Expression profiling by array","Mus musculus",96,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE54nnn/GSE54597/suppl",24449422,,"Susan Hester","Feb 01, 2014"
GSE54605,"The relationship between expression imbalance of adhesion molecules and asthma pathogenesis","Expression profiling by array","Homo sapiens",10,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE54nnn/GSE54605/suppl",,,"Yang Xiang","Feb 01, 2014"
GSE21866,"Transcript profiling of normal oral keratinocytes and the tongue squamous cell carcinoma line LK0412","Expression profiling by array","Homo sapiens",5,,"CEL;CHP","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE21nnn/GSE21866/suppl",,,"Roland Grafström","Jan 31, 2014"
GSE27133,"Mechanisms of TGFB1 induced atrial fibrosis","Expression profiling by array","Mus musculus",8,,"GPR","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE27nnn/GSE27133/suppl",,,"Andrea J Barczak","Jan 31, 2014"
GSE28110,"Hai1 Mediates Inflammation Through MMP9","Expression profiling by array","Danio rerio",6,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE28nnn/GSE28110/suppl",26015541,,"Anna Magdalena Zakrzewska","Jan 31, 2014"
GSE31115,"Transcriptional profiling of 53 tissue samples from germ-free and conventionally raised mice","Expression profiling by array","Mus musculus",53,,"CEL;CHP","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE31nnn/GSE31115/suppl",,,"Erik Larsson","Jan 31, 2014"
GSE44326,"Expression data from muscle transcriptome of pigs on low protein and control diets","Expression profiling by array","Sus scrofa",11,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE44nnn/GSE44326/suppl",,,"Ruth Marie Hamill","Jan 31, 2014"
GSE46444,"Gene-expression profiles of archived section of formalin-fixed paraffin-embedded (AS-FFPE) liver and tumor tissues from hepatocellular carcinoma patients","Expression profiling by array","Homo sapiens",136,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE46nnn/GSE46444/suppl",24498002,,"Yujin Hoshida","Jan 31, 2014"
GSE46853,"To divide or not to divide: a key role of Rim15 in calorie-restricted yeast cultures","Expression profiling by array","Saccharomyces cerevisiae",11,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE46nnn/GSE46853/suppl",24487068,,"Jean-Marc Daran","Jan 31, 2014"
GSE47594,"Gene-expression profiles of archived section of formalin-fixed paraffin-embedded (AS-FFPE) liver tissues from hepatocellular carcinoma patients","Expression profiling by array","Homo sapiens",24,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE47nnn/GSE47594/suppl",24498002,,"Yujin Hoshida","Jan 31, 2014"
GSE47595,"Gene-expression profiles of archived section of formalin-fixed paraffin-embedded (AS-FFPE) liver and tumor tissues from hepatocellular carcinoma patients (Illumina and Nanostring)","Expression profiling by array","Homo sapiens",160,,,,24498002,,"Yujin Hoshida","Jan 31, 2014"
GSE48852,"Expression profiles from Drosophila melanogaster scrib and lgl mutant wing imaginal disc and brain complexes at day 9 after egg deposition (AED) versus wild type at day 5 AED","Expression profiling by array","Drosophila melanogaster",16,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE48nnn/GSE48852/suppl",,,"Helena Elizabeth Richardson","Jan 31, 2014"
GSE50454,"Oryza sativa-Magnaporthe grisea interaction","Expression profiling by array","Oryza sativa",4,,"GPR","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE50nnn/GSE50454/suppl",,,"Yasser Bahaa-ElDin Morsy","Jan 31, 2014"
GSE50687,"Expression data from testes of the mouse X-chromosome substitution strains","Expression profiling by array","Mus musculus",38,,"CEL;CHP","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE50nnn/GSE50687/suppl",24743563,,"Ayako Oka","Jan 31, 2014"
GSE51951,"Characterization of Gene Expression in liver cell","Expression profiling by array","Homo sapiens",6,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE51nnn/GSE51951/suppl",24632571,,"Yang Bu","Jan 31, 2014"
GSE52065,"Gene expression analysis upon stable SmcHD1 Knock Down","Expression profiling by array","Homo sapiens",9,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE52nnn/GSE52065/suppl",24818964,,"Gratien G. Prefontaine","Jan 31, 2014"
GSE52579,"Drosophila temperature sensitive col4a1 mutant (DTS-3) and control (OreR) comparison at permissive and at restrictive temperature","Expression profiling by array","Drosophila melanogaster",4,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE52nnn/GSE52579/suppl",,,"Márton Kiss","Jan 31, 2014"
GSE52800,"Profiling data on the developing olfactory/GnRH system reveal cellular and molecular pathways potentially relevant for the Kallmann syndrome.","Expression profiling by array","Mus musculus",30,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE52nnn/GSE52800/suppl",,,"Paolo Provero","Jan 31, 2014"
GSE53573,"The effect of anti-CSF1R treatment on liver gene expression","Expression profiling by array","Mus musculus",5,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE53nnn/GSE53573/suppl",,,"Kristin Sauter","Jan 31, 2014"
GSE53738,"Identification of biomarkers for Miltefosine resistance in Leishmania donovani","Expression profiling by array","Leishmania donovani",4,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE53nnn/GSE53738/suppl",,,"PUJA TIWARY","Jan 31, 2014"
GSE54530,"Comparison of gene expression in cardiac macrophages from P1 or P14 mice 3 days following MI","Expression profiling by array","Mus musculus",6,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE54nnn/GSE54530/suppl",24569380,,"Arin B Aurora","Jan 31, 2014"
GSE54536,"Involvement of endocytosis and alternative splicing in the formation of the pathological process in Parkinson's Disease","Expression profiling by array","Homo sapiens",10,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE54nnn/GSE54536/suppl",24804238,,"Anelya Alieva","Jan 31, 2014"
GSE54538,"Genome-wide expression profile on hiPSCs and hiPSC-derived CD33+ myeloid cells","Expression profiling by array","Homo sapiens",21,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE54nnn/GSE54538/suppl",,,"Angel Carlos Roman","Jan 31, 2014"
GSE54557,"Transcription profiling of liver from farnesoid X receptor knockout mice","Expression profiling by array","Mus musculus",18,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE54nnn/GSE54557/suppl",,,"Grace Guo","Jan 31, 2014"
GSE54558,"Lipopolysaccharide modulates rhinovirus-induced chemokine secretion in monocytes and macrophages.","Expression profiling by array","Homo sapiens",2,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE54nnn/GSE54558/suppl",24498897,,"Maya R Karta","Jan 31, 2014"
GSE54573,"Identification of target genes of translation-dependent signalling in Arabidopsis","Expression profiling by array","Arabidopsis thaliana",6,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE54nnn/GSE54573/suppl",24874869,,"Tatjana Kleine","Jan 31, 2014"
GSE27008,"Human gene expression altered by Chlamydia infection","Expression profiling by array","Homo sapiens",5,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE27nnn/GSE27008/suppl",,,"ANYOU WANG","Jan 30, 2014"
GSE36921,"Effect of genetic Zfx deletion on gene expression in c-Kit + MLL-AF9 AML cells","Expression profiling by array","Mus musculus",10,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE36nnn/GSE36921/suppl",24485662,,"Stuart Weisberg","Jan 30, 2014"
GSE43020,"Effect of genetic Zfx deletion on gene expression in Notch induced T-ALL","Expression profiling by array","Mus musculus",6,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE43nnn/GSE43020/suppl",24485662,,"Stuart Weisberg","Jan 30, 2014"
GSE43022,"ZFX controls the propagation and cell-of-origin characteristics of acute leukemia","Expression profiling by array;Genome binding/occupancy profiling by high throughput sequencing","Homo sapiens;Mus musculus",32,,"BED;CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE43nnn/GSE43022/suppl",24485662,,"Stuart Weisberg","Jan 30, 2014"
GSE43117,"AB001","Expression profiling by array","Homo sapiens",18,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE43nnn/GSE43117/suppl",24463277,,"Marian Groot Koerkamp","Jan 30, 2014"
GSE43930,"Expression data from wheat cultivars","Expression profiling by array","Triticum aestivum",6,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE43nnn/GSE43930/suppl",,,"shaohui Li","Jan 30, 2014"
GSE45941,"Transcription factor TFAP2C regulates major programs required for murine fetal germ cell maintenance and haploinsufficiency predisposes to teratomas in male mice","Expression profiling by array","Mus musculus",8,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE45nnn/GSE45941/suppl",23967156,,"Marcos J Araúzo-Bravo","Jan 30, 2014"
GSE48445,"Gene expression profiling of liver biopsies from 21 chronic hepatitis C patients undergoing antiviral therapy","Expression profiling by array","Homo sapiens",30,,"CEL;TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE48nnn/GSE48445/suppl",24569457,,"Zuzanna Makowska","Jan 30, 2014"
GSE49107,"Oxidative stress induces mitochondrial dysfunction and a protective unfolded protein response in RPE cells","Expression profiling by array","Homo sapiens",9,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE49nnn/GSE49107/suppl",24434119,,"Marisol D Cano","Jan 30, 2014"
GSE49391,"Blastocyst Formation","Expression profiling by array","Bos taurus",18,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE49nnn/GSE49391/suppl",,,"Ahmed Gad","Jan 30, 2014"
GSE51647,"The omega subunit of the RNA polymerase core directs transcription efficiency in cyanobacteria","Expression profiling by array","Synechocystis sp. PCC 6803",7,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE51nnn/GSE51647/suppl",24476911,,"Taina Tyystjarvi","Jan 30, 2014"
GSE52416,"Effect of genetic Zfx deletion on Myc induced gene expression in bone marrrow myeloid progenitors","Expression profiling by array","Mus musculus",12,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE52nnn/GSE52416/suppl",,,"Stuart Weisberg","Jan 30, 2014"
GSE54491,"Identification of stable markers of the EMT:MET process","Expression profiling by array","Mus musculus",6,,"CEL;TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE54nnn/GSE54491/suppl",24618085,,"Michael Wendt","Jan 30, 2014"
GSE54493,"miR-638 promotes melanoma metastasis and protects melanoma cells from apoptosis and autophagy (mRNA)","Expression profiling by array","Homo sapiens",6,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE54nnn/GSE54493/suppl",,,"Animesh Bhattacharya","Jan 30, 2014"
GSE54494,"miR-638 promotes melanoma metastasis and protects melanoma cells from apoptosis and autophagy","Expression profiling by array;Other","Homo sapiens",31,,,,,,"Animesh Bhattacharya","Jan 30, 2014"
GSE54506,"Comparative Transcriptomic Response from Fathead Minnow Liver and Blood Exposed to Environmentally Relevant Perfluorochemicals Concentrations","Expression profiling by array","Pimephales promelas",30,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE54nnn/GSE54506/suppl",,,"Ignacio Alejandro Rodriguez-Jorquera","Jan 30, 2014"
GSE54507,"Lambda light chain knockdown in ALMC1 human myeloma cells","Expression profiling by array","Homo sapiens",6,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE54nnn/GSE54507/suppl",24723680,,"Lakshmanan K Iyer","Jan 30, 2014"
GSE54508,"Transcriptional program induced by SCL/TAL1 in the megakaryopoietic differentiation from hESCs","Expression profiling by array","Homo sapiens",8,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE54nnn/GSE54508/suppl",,,"Pedro Jose Real","Jan 30, 2014"
GSE54510,"Deciphering life history transcriptomics in different environments","Expression profiling by array","Drosophila mojavensis",172,,"PAIR","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE54nnn/GSE54510/suppl",,,"Allen G. Gibbs","Jan 30, 2014"
GSE54523,"Alterations in the transcriptome of soybean in response to enhanced somatic embryogenesis promoted by 35S:GmAGL15","Expression profiling by array","Glycine max",12,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE54nnn/GSE54523/suppl",24481137,,"Sharyn E Perry","Jan 30, 2014"
GSE35455,"Human peripheral blood cells (PB): Effect of Tocilizumab/MRA compared to methotrexate(MTX) treatments on rheumatoid arthritis(RA) patients.","Expression profiling by array","Homo sapiens",224,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE35nnn/GSE35455/suppl",,,"Norihiro Nishimoto","Jan 29, 2014"
GSE40904,"Gene expression analysis for Il13Ra2-positive and IL13Ra2-negative glioma cell lines","Expression profiling by array","Homo sapiens",26,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE40nnn/GSE40904/suppl",24204956,,"Charles Warden","Jan 29, 2014"
GSE43854,"Expression data from primary osteoblasts isolated from calvaria of Gnptab(c.3082insC) knock-in mice compared with osteoblasts isolated from wild-type littermates","Expression profiling by array","Mus musculus",4,,"CEL;CHP","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE43nnn/GSE43854/suppl",24127423,,"Thomas Streichert","Jan 29, 2014"
GSE44592,"Restless Legs Syndrome-associated variant in MEIS1 confers altered gene expression in embryonic ganglionic eminences","Expression profiling by array","Mus musculus",23,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE44nnn/GSE44592/suppl",24642863,,"Martin Irmler","Jan 29, 2014"
GSE49892,"Global Expression of Molecular Transporters in the Human Vaginal Tract","Expression profiling by array","Homo sapiens",44,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE49nnn/GSE49892/suppl",24143220,,"Charles David Warden","Jan 29, 2014"
GSE51843,"A Pilot Study on the Potential of RNA-Associated to Urinary Vesicles as a Suitable Non-Invasive Source for Diagnostic Purposes in Bladder Cancer","Expression profiling by array","Homo sapiens",11,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE51nnn/GSE51843/suppl",24458310,,"Ana Maria Aransay","Jan 29, 2014"
GSE53486,"Gene profiling of mouse liver NK and NKT  cell subsets","Expression profiling by array","Mus musculus",11,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE53nnn/GSE53486/suppl",24516120,,"Thierry Walzer","Jan 29, 2014"
GSE54457,"Expression profiling of mouse fetal liver late erythroblasts after knockdown of Xpo7","Expression profiling by array","Mus musculus",1,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE54nnn/GSE54457/suppl",25092175,,"Shilpa Hattangadi","Jan 29, 2014"
GSE54465,"Expression profiling of migrated and invaded breast cancer cells predicts early metastatic relapse and reveals Krüppel-like factor 9 as a potential suppressor of invasive growth in breast cancer","Expression profiling by array","Homo sapiens",24,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE54nnn/GSE54465/suppl",,,"Ken Op de Beeck","Jan 29, 2014"
GSE54469,"Identification of genes cooperatively regulated by cytokinin and HD-ZIP III transcription factors","Expression profiling by array","Arabidopsis thaliana",8,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE54nnn/GSE54469/suppl",,,"Tian-Qi Zhang","Jan 29, 2014"
GSE54484,"Identification of protein kinase C beta 2 regulated genes early in dendritic cell differentiation","Expression profiling by array","Homo sapiens",12,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE54nnn/GSE54484/suppl",24550541,,"Kelvin P Lee","Jan 29, 2014"
GSE43419,"Expression data from MYCN transgenic mice","Expression profiling by array","Mus musculus",20,,"CEL;CHP","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE43nnn/GSE43419/suppl",24553121,,"Yuko Murakami-Tonami","Jan 28, 2014"
GSE44043,"Over-expression of CTR1 delta-300 alters element and transcription profiles in yeast","Expression profiling by array","Saccharomyces cerevisiae",12,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE44nnn/GSE44043/suppl",23576094,,"Astrid Schuller","Jan 28, 2014"
GSE47719,"Derivation and maintenance of murine trophoblast stem cells under defined conditions","Expression profiling by array","Mus musculus",6,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE47nnn/GSE47719/suppl",,,"Marcos J Araúzo-Bravo","Jan 28, 2014"
GSE47896,"Critical roles of Rictor/Sin1complexes in IFN-dependent Stat activation and generation of antiproliferative responses","Expression profiling by array","Mus musculus",12,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE47nnn/GSE47896/suppl",24469448,,"Raffaele A Calogero","Jan 28, 2014"
GSE48536,"Maize gene expression after infection of Ustilago maydis SG200 and SG200Δtin2","Expression profiling by array","Zea mays",9,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE48nnn/GSE48536/suppl",24473076,,"Regine Kahmann","Jan 28, 2014"
GSE50556,"Antimicrobial mechanism analysis of an oil-in-water micro-emulsion by DNA microarray-mediated transcriptional profiling of Escherichia coli","Expression profiling by array","Escherichia coli",4,,"PAIR","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE50nnn/GSE50556/suppl",,,"Cai Haiying","Jan 28, 2014"
GSE51883,"Effect of Mirn378 overexpression on gene expression during C2C12 myogenic and BMP2-induced osteogenic differentiation","Expression profiling by array","Mus musculus",30,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE51nnn/GSE51883/suppl",24467925,,"Marlinda Hupkes","Jan 28, 2014"
GSE53713,"Expression data from mouse E14.5 fetal liver SLAM LSKs","Expression profiling by array","Mus musculus",22,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE53nnn/GSE53713/suppl",24637115,,"dawson gerhardt","Jan 28, 2014"
GSE53832,"Nanog is Dispensable for the Generation of Induced Pluripotent Stem Cells","Expression profiling by array","Mus musculus",7,,"CEL","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE53nnn/GSE53832/suppl",24461999,,"Benjamin A Schwarz","Jan 28, 2014"
GSE54383,"Identification of heavily translated mRNAs in PRR16/Largen-overexpressing cells.","Expression profiling by array","Homo sapiens",18,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE54nnn/GSE54383/suppl",24656129,,"Kazuo Yamamoto","Jan 28, 2014"
GSE54410,"Expression analysis of Sphingomonas. sp A1 AlgO-deficient mutant grown in 0.5% alginate medium or 0.5% yeast extract medium","Expression profiling by array","Sphingomonas sp. A1",2,,"PAIR","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE54nnn/GSE54410/suppl",24816607,,"Wataru Hashimoto","Jan 28, 2014"
GSE54442,"Effect of Etanercept on Active Pulmonary Tuberculosis in Rabbits","Expression profiling by array","Oryctolagus cuniculus",24,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE54nnn/GSE54442/suppl",,,"Selvakumar Subbian","Jan 28, 2014"
GSE45700,"DNA methylation status of myelinating Schwann cells during development and in diabetic neuropathy [Gene Expression Array: C57Bl6J mice]","Expression profiling by array","Mus musculus",9,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE45nnn/GSE45700/suppl",24607226,,"Jose Luis Lavin","Jan 27, 2014"
GSE45701,"DNA methylation status of myelinating Schwann cells during development and in diabetic neuropathy [Gene Expression Array: GNMT mice]","Expression profiling by array","Mus musculus",4,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE45nnn/GSE45701/suppl",24607226,,"Jose Luis Lavin","Jan 27, 2014"
GSE45702,"DNA methylation status of myelinating Schwann cells during development and in diabetic neuropathy","Expression profiling by array;Methylation profiling by high throughput sequencing","Mus musculus",47,,"TXT","ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE45nnn/GSE45702/suppl",24607226,,"Jose Luis Lavin","Jan 27, 2014"
