Accession,Title,Technology,Taxonomy,Data Rows,Samples Count,Series Count,Contact,Release Date
GPL885,"Agilent-011521 Human 1A Microarray G4110A  (Feature Number version)","in situ oligonucleotide","Homo sapiens",22575,254,35,"Agilent Technologies","Jan 02, 2004"
GPL886,"Agilent-011871 Human 1B Microarray G4111A (Feature Number version)","in situ oligonucleotide","Homo sapiens",22575,0,0,"Agilent Technologies","Jan 02, 2004"
GPL887,"Agilent-012097 Human 1A Microarray (V2) G4110B (Feature Number version)","in situ oligonucleotide","Homo sapiens",22575,2162,95,"Agilent Technologies","Jan 02, 2004"
GPL888,"Agilent-011839 Arabidopsis 2 Oligo Microarray G4136A (Feature Number version)","in situ oligonucleotide","Arabidopsis thaliana",22575,127,12,"Agilent Technologies","Jan 02, 2004"
GPL889,"Agilent-011842 Magnaporthe grisea Oligo Microarray G4137A (Feature Number version)","in situ oligonucleotide","Magnaporthe grisea",22575,31,3,"Agilent Technologies","Jan 02, 2004"
GPL890,"Agilent-011868 Rat Oligo Microarray G4130A (Feature Number version)","in situ oligonucleotide","Rattus norvegicus",22575,1013,29,"Agilent Technologies","Jan 02, 2004"
GPL891,"Agilent-011978 Mouse Microarray G4121A (Feature Number version)","in situ oligonucleotide","Mus musculus",22575,1505,53,"Agilent Technologies","Jan 02, 2004"
GPL892,"Agilent-012106 Rice Oligo Microarray G4138A (Feature Number version)","in situ oligonucleotide","Oryza sativa Japonica Group",22575,208,29,"Agilent Technologies","Jan 02, 2004"
GPL517,"Heidelberg FlyArray","spotted DNA/cDNA","Drosophila melanogaster",47616,85,3,"Boris Beckmann","Dec 31, 2003"
GPL539,"C_elegans_Aprint_YMD","spotted DNA/cDNA","Caenorhabditis elegans",20000,43,16,"Valerie Reinke","Dec 31, 2003"
GPL540,"elegans_Bprint_YMD.gal.txt","spotted DNA/cDNA","Caenorhabditis elegans",20000,5,4,"Valerie Reinke","Dec 31, 2003"
GPL541,"6240 rat cDNA array","spotted DNA/cDNA","Rattus norvegicus",6240,14,4,"Petra Elisabeth Tollet-Egnell","Dec 31, 2003"
GPL542,"3168 rat cDNA array","spotted DNA/cDNA","Rattus norvegicus",3168,18,7,"Petra Elisabeth Tollet-Egnell","Dec 31, 2003"
GPL564,"Rosetta (Merck) Blood donor experiment","spotted oligonucleotide","Homo sapiens",23916,236,2,"Mao Mao","Dec 31, 2003"
GPL772,"Valencia yeast v2","spotted DNA/cDNA","Saccharomyces cerevisiae",6144,90,6,"Jose E. Perez-Ortin","Dec 31, 2003"
GPL446,"C_elegans_GHIstanfordprint_YMD2.gal.txt","spotted DNA/cDNA","Caenorhabditis elegans",21632,32,11,"Valerie Reinke","Dec 24, 2003"
GPL790,"Array of ESTs from F. verticillioides subtraction libraries","spotted DNA/cDNA","Fusarium verticillioides",2304,18,1,"Charles P. Woloshuk","Dec 20, 2003"
GPL543,"Rosetta (Merck) Splicing Experiment, Chip 1 of 5","spotted oligonucleotide","Homo sapiens",23107,54,1,"John Castle","Dec 19, 2003"
GPL544,"Rosetta (Merck) Splicing Experiment, Chip 2 of 5","spotted oligonucleotide","Homo sapiens",23107,50,1,"John Castle","Dec 19, 2003"
GPL545,"Rosetta (Merck) Splicing Experiment, Chip 3 of 5","spotted oligonucleotide","Homo sapiens",23107,54,1,"John Castle","Dec 19, 2003"
GPL546,"Rosetta (Merck) Splicing Experiment, Chip 4 of 5","spotted oligonucleotide","Homo sapiens",23107,52,1,"John Castle","Dec 19, 2003"
GPL547,"Rosetta (Merck) Splicing Experiment, Chip 5 of 5","spotted oligonucleotide","Homo sapiens",12961,54,1,"John Castle","Dec 19, 2003"
GPL584,"Rosetta (Merck) Genome Tiling Experiment PatternID 254","spotted oligonucleotide","Homo sapiens",20131,7,1,"Stephen W Edwards","Dec 17, 2003"
GPL585,"Rosetta (Merck) Genome Tiling Experiment PatternID 255","spotted oligonucleotide","Homo sapiens",21757,8,1,"Stephen W Edwards","Dec 17, 2003"
GPL586,"Rosetta (Merck) Genome Tiling Experiment PatternID 256","spotted oligonucleotide","Homo sapiens",21635,8,1,"Stephen W Edwards","Dec 17, 2003"
GPL587,"Rosetta (Merck) Genome Tiling Experiment PatternID 257","spotted oligonucleotide","Homo sapiens",21635,8,1,"Stephen W Edwards","Dec 17, 2003"
GPL588,"Rosetta (Merck) Genome Tiling Experiment PatternID 258","spotted oligonucleotide","Homo sapiens",21513,8,1,"Stephen W Edwards","Dec 17, 2003"
GPL589,"Rosetta (Merck) Genome Tiling Experiment PatternID 259","spotted oligonucleotide","Homo sapiens",20487,8,1,"Stephen W Edwards","Dec 17, 2003"
GPL590,"Rosetta (Merck) Genome Tiling Experiment PatternID 260","spotted oligonucleotide","Homo sapiens",21635,8,1,"Stephen W Edwards","Dec 17, 2003"
GPL591,"Rosetta (Merck) Genome Tiling Experiment PatternID 261","spotted oligonucleotide","Homo sapiens",22123,8,1,"Stephen W Edwards","Dec 17, 2003"
GPL592,"Rosetta (Merck) Genome Tiling Experiment PatternID 262","spotted oligonucleotide","Homo sapiens",19709,8,1,"Stephen W Edwards","Dec 17, 2003"
GPL593,"Rosetta (Merck) Genome Tiling Experiment PatternID 263","spotted oligonucleotide","Homo sapiens",19709,8,1,"Stephen W Edwards","Dec 17, 2003"
GPL594,"Rosetta (Merck) Genome Tiling Experiment PatternID 264","spotted oligonucleotide","Homo sapiens",19606,8,1,"Stephen W Edwards","Dec 17, 2003"
GPL595,"Rosetta (Merck) Genome Tiling Experiment PatternID 265","spotted oligonucleotide","Homo sapiens",20131,8,1,"Stephen W Edwards","Dec 17, 2003"
GPL596,"Rosetta (Merck) Genome Tiling Experiment PatternID 266","spotted oligonucleotide","Homo sapiens",22223,8,1,"Stephen W Edwards","Dec 17, 2003"
GPL597,"Rosetta (Merck) Genome Tiling Experiment PatternID 267","spotted oligonucleotide","Homo sapiens",21757,8,1,"Stephen W Edwards","Dec 17, 2003"
GPL598,"Rosetta (Merck) Genome Tiling Experiment PatternID 268","spotted oligonucleotide","Homo sapiens",21635,8,1,"Stephen W Edwards","Dec 17, 2003"
GPL599,"Rosetta (Merck) Genome Tiling Experiment PatternID 269","spotted oligonucleotide","Homo sapiens",21480,8,1,"Stephen W Edwards","Dec 17, 2003"
GPL600,"Rosetta (Merck) Genome Tiling Experiment PatternID 270","spotted oligonucleotide","Homo sapiens",21513,8,1,"Stephen W Edwards","Dec 17, 2003"
GPL601,"Rosetta (Merck) Genome Tiling Experiment PatternID 271","spotted oligonucleotide","Homo sapiens",20487,8,1,"Stephen W Edwards","Dec 17, 2003"
GPL602,"Rosetta (Merck) Genome Tiling Experiment PatternID 272","spotted oligonucleotide","Homo sapiens",21635,8,1,"Stephen W Edwards","Dec 17, 2003"
GPL603,"Rosetta (Merck) Genome Tiling Experiment PatternID 273","spotted oligonucleotide","Homo sapiens",19606,8,1,"Stephen W Edwards","Dec 17, 2003"
GPL604,"Rosetta (Merck) Genome Tiling Experiment PatternID 274","spotted oligonucleotide","Homo sapiens",22123,8,1,"Stephen W Edwards","Dec 17, 2003"
GPL605,"Rosetta (Merck) Genome Tiling Experiment PatternID 275","spotted oligonucleotide","Homo sapiens",21580,8,1,"Stephen W Edwards","Dec 17, 2003"
GPL606,"Rosetta (Merck) Genome Tiling Experiment PatternID 276","spotted oligonucleotide","Homo sapiens",20131,8,1,"Stephen W Edwards","Dec 17, 2003"
GPL607,"Rosetta (Merck) Genome Tiling Experiment PatternID 277","spotted oligonucleotide","Homo sapiens",19709,8,1,"Stephen W Edwards","Dec 17, 2003"
GPL608,"Rosetta (Merck) Genome Tiling Experiment PatternID 278","spotted oligonucleotide","Homo sapiens",22223,8,1,"Stephen W Edwards","Dec 17, 2003"
GPL609,"Rosetta (Merck) Genome Tiling Experiment PatternID 279","spotted oligonucleotide","Homo sapiens",19606,8,1,"Stephen W Edwards","Dec 17, 2003"
GPL610,"Rosetta (Merck) Genome Tiling Experiment PatternID 280","spotted oligonucleotide","Homo sapiens",21757,8,1,"Stephen W Edwards","Dec 17, 2003"
GPL611,"Rosetta (Merck) Genome Tiling Experiment PatternID 281","spotted oligonucleotide","Homo sapiens",20131,8,1,"Stephen W Edwards","Dec 17, 2003"
GPL612,"Rosetta (Merck) Genome Tiling Experiment PatternID 282","spotted oligonucleotide","Homo sapiens",21757,8,1,"Stephen W Edwards","Dec 17, 2003"
GPL613,"Rosetta (Merck) Genome Tiling Experiment PatternID 283","spotted oligonucleotide","Homo sapiens",21635,8,1,"Stephen W Edwards","Dec 17, 2003"
GPL614,"Rosetta (Merck) Genome Tiling Experiment PatternID 284","spotted oligonucleotide","Homo sapiens",21513,8,1,"Stephen W Edwards","Dec 17, 2003"
GPL615,"Rosetta (Merck) Genome Tiling Experiment PatternID 310","spotted oligonucleotide","Homo sapiens",20485,8,1,"Stephen W Edwards","Dec 17, 2003"
GPL616,"Rosetta (Merck) Genome Tiling Experiment PatternID 311","spotted oligonucleotide","Homo sapiens",21635,8,1,"Stephen W Edwards","Dec 17, 2003"
GPL617,"Rosetta (Merck) Genome Tiling Experiment PatternID 312","spotted oligonucleotide","Homo sapiens",22123,8,1,"Stephen W Edwards","Dec 17, 2003"
GPL618,"Rosetta (Merck) Genome Tiling Experiment PatternID 313","spotted oligonucleotide","Homo sapiens",19709,8,1,"Stephen W Edwards","Dec 17, 2003"
GPL619,"Rosetta (Merck) Genome Tiling Experiment PatternID 314","spotted oligonucleotide","Homo sapiens",22223,8,1,"Stephen W Edwards","Dec 17, 2003"
GPL620,"Rosetta (Merck) Genome Tiling Experiment PatternID 315","spotted oligonucleotide","Homo sapiens",19606,8,1,"Stephen W Edwards","Dec 17, 2003"
GPL621,"Rosetta (Merck) Genome Tiling Experiment PatternID 316","spotted oligonucleotide","Homo sapiens",20131,8,1,"Stephen W Edwards","Dec 17, 2003"
GPL622,"Rosetta (Merck) Genome Tiling Experiment PatternID 317","spotted oligonucleotide","Homo sapiens",21757,8,1,"Stephen W Edwards","Dec 17, 2003"
GPL623,"Rosetta (Merck) Genome Tiling Experiment PatternID 318","spotted oligonucleotide","Homo sapiens",21480,8,1,"Stephen W Edwards","Dec 17, 2003"
GPL624,"Rosetta (Merck) Genome Tiling Experiment PatternID 319","spotted oligonucleotide","Homo sapiens",21635,8,1,"Stephen W Edwards","Dec 17, 2003"
GPL625,"Rosetta (Merck) Genome Tiling Experiment PatternID 320","spotted oligonucleotide","Homo sapiens",21513,8,1,"Stephen W Edwards","Dec 17, 2003"
GPL626,"Rosetta (Merck) Genome Tiling Experiment PatternID 321","spotted oligonucleotide","Homo sapiens",20487,8,1,"Stephen W Edwards","Dec 17, 2003"
GPL627,"Rosetta (Merck) Genome Tiling Experiment PatternID 322","spotted oligonucleotide","Homo sapiens",21480,8,1,"Stephen W Edwards","Dec 17, 2003"
GPL628,"Rosetta (Merck) Genome Tiling Experiment PatternID 323","spotted oligonucleotide","Homo sapiens",21635,8,1,"Stephen W Edwards","Dec 17, 2003"
GPL629,"Rosetta (Merck) Genome Tiling Experiment PatternID 324","spotted oligonucleotide","Homo sapiens",22123,8,1,"Stephen W Edwards","Dec 17, 2003"
GPL630,"Rosetta (Merck) Genome Tiling Experiment PatternID 325","spotted oligonucleotide","Homo sapiens",19709,8,1,"Stephen W Edwards","Dec 17, 2003"
GPL631,"Rosetta (Merck) Genome Tiling Experiment PatternID 326","spotted oligonucleotide","Homo sapiens",22223,8,1,"Stephen W Edwards","Dec 17, 2003"
GPL632,"Rosetta (Merck) Genome Tiling Experiment PatternID 327","spotted oligonucleotide","Homo sapiens",21480,8,1,"Stephen W Edwards","Dec 17, 2003"
GPL633,"Rosetta (Merck) Genome Tiling Experiment PatternID 328","spotted oligonucleotide","Homo sapiens",22223,8,1,"Stephen W Edwards","Dec 17, 2003"
GPL634,"Rosetta (Merck) Genome Tiling Experiment PatternID 331","spotted oligonucleotide","Homo sapiens",19606,8,1,"Stephen W Edwards","Dec 17, 2003"
GPL635,"Rosetta (Merck) Genome Tiling Experiment PatternID 332","spotted oligonucleotide","Homo sapiens",20131,6,1,"Stephen W Edwards","Dec 17, 2003"
GPL636,"Rosetta (Merck) Genome Tiling Experiment PatternID 333","spotted oligonucleotide","Homo sapiens",21757,8,1,"Stephen W Edwards","Dec 17, 2003"
GPL637,"Rosetta (Merck) Genome Tiling Experiment PatternID 334","spotted oligonucleotide","Homo sapiens",21513,8,1,"Stephen W Edwards","Dec 17, 2003"
GPL638,"Rosetta (Merck) Genome Tiling Experiment PatternID 335","spotted oligonucleotide","Homo sapiens",22123,8,1,"Stephen W Edwards","Dec 17, 2003"
GPL639,"Rosetta (Merck) Genome Tiling Experiment PatternID 336","spotted oligonucleotide","Homo sapiens",20487,8,1,"Stephen W Edwards","Dec 17, 2003"
GPL640,"Rosetta (Merck) Genome Tiling Experiment PatternID 337","spotted oligonucleotide","Homo sapiens",21635,8,1,"Stephen W Edwards","Dec 17, 2003"
GPL641,"Rosetta (Merck) Genome Tiling Experiment PatternID 801","spotted oligonucleotide","Homo sapiens",22120,3,1,"Stephen W Edwards","Dec 17, 2003"
GPL642,"Rosetta (Merck) Genome Tiling Experiment PatternID 802","spotted oligonucleotide","Homo sapiens",21170,3,1,"Stephen W Edwards","Dec 17, 2003"
GPL643,"Rosetta (Merck) Genome Tiling Experiment PatternID 803","spotted oligonucleotide","Homo sapiens",22120,3,1,"Stephen W Edwards","Dec 17, 2003"
GPL644,"Rosetta (Merck) Genome Tiling Experiment PatternID 804","spotted oligonucleotide","Homo sapiens",22120,3,1,"Stephen W Edwards","Dec 17, 2003"
GPL645,"Rosetta (Merck) Genome Tiling Experiment PatternID 805","spotted oligonucleotide","Homo sapiens",22120,3,1,"Stephen W Edwards","Dec 17, 2003"
GPL646,"Rosetta (Merck) Genome Tiling Experiment PatternID 806","spotted oligonucleotide","Homo sapiens",22120,3,1,"Stephen W Edwards","Dec 17, 2003"
GPL647,"Rosetta (Merck) Genome Tiling Experiment PatternID 807","spotted oligonucleotide","Homo sapiens",22120,3,1,"Stephen W Edwards","Dec 17, 2003"
GPL648,"Rosetta (Merck) Genome Tiling Experiment PatternID 808","spotted oligonucleotide","Homo sapiens",22120,3,1,"Stephen W Edwards","Dec 17, 2003"
GPL649,"Rosetta (Merck) Genome Tiling Experiment PatternID 809","spotted oligonucleotide","Homo sapiens",22120,3,1,"Stephen W Edwards","Dec 17, 2003"
GPL650,"Rosetta (Merck) Genome Tiling Experiment PatternID 810","spotted oligonucleotide","Homo sapiens",22120,3,1,"Stephen W Edwards","Dec 17, 2003"
GPL651,"Rosetta (Merck) Genome Tiling Experiment PatternID 811","spotted oligonucleotide","Homo sapiens",22120,3,1,"Stephen W Edwards","Dec 17, 2003"
GPL652,"Rosetta (Merck) Genome Tiling Experiment PatternID 812","spotted oligonucleotide","Homo sapiens",22120,3,1,"Stephen W Edwards","Dec 17, 2003"
GPL653,"Rosetta (Merck) Genome Tiling Experiment PatternID 813","spotted oligonucleotide","Homo sapiens",22120,3,1,"Stephen W Edwards","Dec 17, 2003"
GPL654,"Rosetta (Merck) Genome Tiling Experiment PatternID 814","spotted oligonucleotide","Homo sapiens",22120,3,1,"Stephen W Edwards","Dec 17, 2003"
GPL655,"Rosetta (Merck) Genome Tiling Experiment PatternID 815","spotted oligonucleotide","Homo sapiens",22120,3,1,"Stephen W Edwards","Dec 17, 2003"
GPL656,"Rosetta (Merck) Genome Tiling Experiment PatternID 816","spotted oligonucleotide","Homo sapiens",22120,3,1,"Stephen W Edwards","Dec 17, 2003"
GPL657,"Rosetta (Merck) Genome Tiling Experiment PatternID 817","spotted oligonucleotide","Homo sapiens",22120,3,1,"Stephen W Edwards","Dec 17, 2003"
GPL658,"Rosetta (Merck) Genome Tiling Experiment PatternID 818","spotted oligonucleotide","Homo sapiens",22120,3,1,"Stephen W Edwards","Dec 17, 2003"
GPL659,"Rosetta (Merck) Genome Tiling Experiment PatternID 819","spotted oligonucleotide","Homo sapiens",22120,3,1,"Stephen W Edwards","Dec 17, 2003"
GPL660,"Rosetta (Merck) Genome Tiling Experiment PatternID 820","spotted oligonucleotide","Homo sapiens",22120,3,1,"Stephen W Edwards","Dec 17, 2003"
GPL661,"Rosetta (Merck) Genome Tiling Experiment PatternID 821","spotted oligonucleotide","Homo sapiens",22120,3,1,"Stephen W Edwards","Dec 17, 2003"
GPL662,"Rosetta (Merck) Genome Tiling Experiment PatternID 822","spotted oligonucleotide","Homo sapiens",21914,3,1,"Stephen W Edwards","Dec 17, 2003"
GPL663,"Rosetta (Merck) Genome Tiling Experiment PatternID 823","spotted oligonucleotide","Homo sapiens",22120,3,1,"Stephen W Edwards","Dec 17, 2003"
GPL664,"Rosetta (Merck) Genome Tiling Experiment PatternID 824","spotted oligonucleotide","Homo sapiens",22044,3,1,"Stephen W Edwards","Dec 17, 2003"
GPL665,"Rosetta (Merck) Genome Tiling Experiment PatternID 825","spotted oligonucleotide","Homo sapiens",22120,3,1,"Stephen W Edwards","Dec 17, 2003"
GPL666,"Rosetta (Merck) Genome Tiling Experiment PatternID 826","spotted oligonucleotide","Homo sapiens",22120,3,1,"Stephen W Edwards","Dec 17, 2003"
GPL667,"Rosetta (Merck) Genome Tiling Experiment PatternID 827","spotted oligonucleotide","Homo sapiens",22120,3,1,"Stephen W Edwards","Dec 17, 2003"
GPL668,"Rosetta (Merck) Genome Tiling Experiment PatternID 828","spotted oligonucleotide","Homo sapiens",22120,3,1,"Stephen W Edwards","Dec 17, 2003"
GPL669,"Rosetta (Merck) Genome Tiling Experiment PatternID 829","spotted oligonucleotide","Homo sapiens",22120,3,1,"Stephen W Edwards","Dec 17, 2003"
GPL670,"Rosetta (Merck) Genome Tiling Experiment PatternID 830","spotted oligonucleotide","Homo sapiens",22120,3,1,"Stephen W Edwards","Dec 17, 2003"
GPL671,"Rosetta (Merck) Genome Tiling Experiment PatternID 831","spotted oligonucleotide","Homo sapiens",22120,3,1,"Stephen W Edwards","Dec 17, 2003"
GPL672,"Rosetta (Merck) Genome Tiling Experiment PatternID 832","spotted oligonucleotide","Homo sapiens",22120,3,1,"Stephen W Edwards","Dec 17, 2003"
GPL673,"Rosetta (Merck) Genome Tiling Experiment PatternID 833","spotted oligonucleotide","Homo sapiens",22120,3,1,"Stephen W Edwards","Dec 17, 2003"
GPL674,"Rosetta (Merck) Genome Tiling Experiment PatternID 834","spotted oligonucleotide","Homo sapiens",22120,3,1,"Stephen W Edwards","Dec 17, 2003"
GPL675,"Rosetta (Merck) Genome Tiling Experiment PatternID 835","spotted oligonucleotide","Homo sapiens",22120,3,1,"Stephen W Edwards","Dec 17, 2003"
GPL676,"Rosetta (Merck) Genome Tiling Experiment PatternID 836","spotted oligonucleotide","Homo sapiens",22120,3,1,"Stephen W Edwards","Dec 17, 2003"
GPL677,"Rosetta (Merck) Genome Tiling Experiment PatternID 837","spotted oligonucleotide","Homo sapiens",22120,3,1,"Stephen W Edwards","Dec 17, 2003"
GPL678,"Rosetta (Merck) Genome Tiling Experiment PatternID 838","spotted oligonucleotide","Homo sapiens",22120,3,1,"Stephen W Edwards","Dec 17, 2003"
GPL679,"Rosetta (Merck) Genome Tiling Experiment PatternID 839","spotted oligonucleotide","Homo sapiens",22120,3,1,"Stephen W Edwards","Dec 17, 2003"
GPL680,"Rosetta (Merck) Genome Tiling Experiment PatternID 840","spotted oligonucleotide","Homo sapiens",22120,3,1,"Stephen W Edwards","Dec 17, 2003"
GPL681,"Rosetta (Merck) Genome Tiling Experiment PatternID 841","spotted oligonucleotide","Homo sapiens",22120,3,1,"Stephen W Edwards","Dec 17, 2003"
GPL682,"Rosetta (Merck) Genome Tiling Experiment PatternID 842","spotted oligonucleotide","Homo sapiens",22120,3,1,"Stephen W Edwards","Dec 17, 2003"
GPL683,"Rosetta (Merck) Genome Tiling Experiment PatternID 843","spotted oligonucleotide","Homo sapiens",22120,3,1,"Stephen W Edwards","Dec 17, 2003"
GPL684,"Rosetta (Merck) Genome Tiling Experiment PatternID 844","spotted oligonucleotide","Homo sapiens",22120,3,1,"Stephen W Edwards","Dec 17, 2003"
GPL685,"Rosetta (Merck) Genome Tiling Experiment PatternID 845","spotted oligonucleotide","Homo sapiens",22120,3,1,"Stephen W Edwards","Dec 17, 2003"
GPL686,"Rosetta (Merck) Genome Tiling Experiment PatternID 846","spotted oligonucleotide","Homo sapiens",22120,3,1,"Stephen W Edwards","Dec 17, 2003"
GPL687,"Rosetta (Merck) Genome Tiling Experiment PatternID 847","spotted oligonucleotide","Homo sapiens",22120,3,1,"Stephen W Edwards","Dec 17, 2003"
GPL688,"Rosetta (Merck) Genome Tiling Experiment PatternID 848","spotted oligonucleotide","Homo sapiens",22120,3,1,"Stephen W Edwards","Dec 17, 2003"
GPL689,"Rosetta (Merck) Genome Tiling Experiment PatternID 849","spotted oligonucleotide","Homo sapiens",22120,3,1,"Stephen W Edwards","Dec 17, 2003"
GPL690,"Rosetta (Merck) Genome Tiling Experiment PatternID 850","spotted oligonucleotide","Homo sapiens",22120,3,1,"Stephen W Edwards","Dec 17, 2003"
GPL691,"Rosetta (Merck) Genome Tiling Experiment PatternID 851","spotted oligonucleotide","Homo sapiens",22120,3,1,"Stephen W Edwards","Dec 17, 2003"
GPL692,"Rosetta (Merck) Genome Tiling Experiment PatternID 852","spotted oligonucleotide","Homo sapiens",22120,3,1,"Stephen W Edwards","Dec 17, 2003"
GPL693,"Rosetta (Merck) Genome Tiling Experiment PatternID 853","spotted oligonucleotide","Homo sapiens",22120,3,1,"Stephen W Edwards","Dec 17, 2003"
GPL694,"Rosetta (Merck) Genome Tiling Experiment PatternID 854","spotted oligonucleotide","Homo sapiens",22120,3,1,"Stephen W Edwards","Dec 17, 2003"
GPL695,"Rosetta (Merck) Genome Tiling Experiment PatternID 855","spotted oligonucleotide","Homo sapiens",22120,3,1,"Stephen W Edwards","Dec 17, 2003"
GPL696,"Rosetta (Merck) Genome Tiling Experiment PatternID 856","spotted oligonucleotide","Homo sapiens",22120,3,1,"Stephen W Edwards","Dec 17, 2003"
GPL697,"Rosetta (Merck) Genome Tiling Experiment PatternID 857","spotted oligonucleotide","Homo sapiens",22120,3,1,"Stephen W Edwards","Dec 17, 2003"
GPL698,"Rosetta (Merck) Genome Tiling Experiment PatternID 858","spotted oligonucleotide","Homo sapiens",22120,3,1,"Stephen W Edwards","Dec 17, 2003"
GPL699,"Rosetta (Merck) Genome Tiling Experiment PatternID 859","spotted oligonucleotide","Homo sapiens",22120,3,1,"Stephen W Edwards","Dec 17, 2003"
GPL700,"Rosetta (Merck) Genome Tiling Experiment PatternID 860","spotted oligonucleotide","Homo sapiens",22120,3,1,"Stephen W Edwards","Dec 17, 2003"
GPL701,"Rosetta (Merck) Genome Tiling Experiment PatternID 861","spotted oligonucleotide","Homo sapiens",22120,3,1,"Stephen W Edwards","Dec 17, 2003"
GPL702,"Rosetta (Merck) Genome Tiling Experiment PatternID 862","spotted oligonucleotide","Homo sapiens",22120,3,1,"Stephen W Edwards","Dec 17, 2003"
GPL703,"Rosetta (Merck) Genome Tiling Experiment PatternID 863","spotted oligonucleotide","Homo sapiens",22120,3,1,"Stephen W Edwards","Dec 17, 2003"
GPL704,"Rosetta (Merck) Genome Tiling Experiment PatternID 864","spotted oligonucleotide","Homo sapiens",22120,3,1,"Stephen W Edwards","Dec 17, 2003"
GPL705,"Rosetta (Merck) Genome Tiling Experiment PatternID 865","spotted oligonucleotide","Homo sapiens",22120,3,1,"Stephen W Edwards","Dec 17, 2003"
GPL706,"Rosetta (Merck) Genome Tiling Experiment PatternID 866","spotted oligonucleotide","Homo sapiens",22120,3,1,"Stephen W Edwards","Dec 17, 2003"
GPL707,"Rosetta (Merck) Genome Tiling Experiment PatternID 867","spotted oligonucleotide","Homo sapiens",22120,3,1,"Stephen W Edwards","Dec 17, 2003"
GPL708,"Rosetta (Merck) Genome Tiling Experiment PatternID 868","spotted oligonucleotide","Homo sapiens",22120,3,1,"Stephen W Edwards","Dec 17, 2003"
GPL709,"Rosetta (Merck) Genome Tiling Experiment PatternID 869","spotted oligonucleotide","Homo sapiens",22120,3,1,"Stephen W Edwards","Dec 17, 2003"
GPL710,"Rosetta (Merck) Genome Tiling Experiment PatternID 870","spotted oligonucleotide","Homo sapiens",22120,3,1,"Stephen W Edwards","Dec 17, 2003"
GPL711,"Rosetta (Merck) Genome Tiling Experiment PatternID 871","spotted oligonucleotide","Homo sapiens",22120,3,1,"Stephen W Edwards","Dec 17, 2003"
GPL712,"Rosetta (Merck) Genome Tiling Experiment PatternID 872","spotted oligonucleotide","Homo sapiens",22120,3,1,"Stephen W Edwards","Dec 17, 2003"
GPL713,"Rosetta (Merck) Genome Tiling Experiment PatternID 873","spotted oligonucleotide","Homo sapiens",22120,3,1,"Stephen W Edwards","Dec 17, 2003"
GPL714,"Rosetta (Merck) Genome Tiling Experiment PatternID 874","spotted oligonucleotide","Homo sapiens",21478,3,1,"Stephen W Edwards","Dec 17, 2003"
GPL715,"Rosetta (Merck) Genome Tiling Experiment PatternID 875","spotted oligonucleotide","Homo sapiens",22120,3,1,"Stephen W Edwards","Dec 17, 2003"
GPL716,"Rosetta (Merck) Genome Tiling Experiment PatternID 876","spotted oligonucleotide","Homo sapiens",22120,3,1,"Stephen W Edwards","Dec 17, 2003"
GPL717,"Rosetta (Merck) Genome Tiling Experiment PatternID 877","spotted oligonucleotide","Homo sapiens",22120,3,1,"Stephen W Edwards","Dec 17, 2003"
GPL718,"Rosetta (Merck) Genome Tiling Experiment PatternID 878","spotted oligonucleotide","Homo sapiens",22120,3,1,"Stephen W Edwards","Dec 17, 2003"
GPL719,"Rosetta (Merck) Genome Tiling Experiment PatternID 879","spotted oligonucleotide","Homo sapiens",22120,3,1,"Stephen W Edwards","Dec 17, 2003"
GPL720,"Rosetta (Merck) Genome Tiling Experiment PatternID 880","spotted oligonucleotide","Homo sapiens",22120,3,1,"Stephen W Edwards","Dec 17, 2003"
GPL721,"Rosetta (Merck) Genome Tiling Experiment PatternID 881","spotted oligonucleotide","Homo sapiens",22120,3,1,"Stephen W Edwards","Dec 17, 2003"
GPL722,"Rosetta (Merck) Genome Tiling Experiment PatternID 882","spotted oligonucleotide","Homo sapiens",22120,3,1,"Stephen W Edwards","Dec 17, 2003"
GPL723,"Rosetta (Merck) Genome Tiling Experiment PatternID 883","spotted oligonucleotide","Homo sapiens",22120,3,1,"Stephen W Edwards","Dec 17, 2003"
GPL724,"Rosetta (Merck) Genome Tiling Experiment PatternID 884","spotted oligonucleotide","Homo sapiens",22120,3,1,"Stephen W Edwards","Dec 17, 2003"
GPL725,"Rosetta (Merck) Genome Tiling Experiment PatternID 885","spotted oligonucleotide","Homo sapiens",22120,3,1,"Stephen W Edwards","Dec 17, 2003"
GPL726,"Rosetta (Merck) Genome Tiling Experiment PatternID 886","spotted oligonucleotide","Homo sapiens",22120,3,1,"Stephen W Edwards","Dec 17, 2003"
GPL727,"Rosetta (Merck) Genome Tiling Experiment PatternID 887","spotted oligonucleotide","Homo sapiens",22120,3,1,"Stephen W Edwards","Dec 17, 2003"
GPL728,"Rosetta (Merck) Genome Tiling Experiment PatternID 888","spotted oligonucleotide","Homo sapiens",22120,3,1,"Stephen W Edwards","Dec 17, 2003"
GPL729,"Rosetta (Merck) Genome Tiling Experiment PatternID 889","spotted oligonucleotide","Homo sapiens",21632,3,1,"Stephen W Edwards","Dec 17, 2003"
GPL730,"Rosetta (Merck) Genome Tiling Experiment PatternID 890","spotted oligonucleotide","Homo sapiens",21070,3,1,"Stephen W Edwards","Dec 17, 2003"
GPL731,"Rosetta (Merck) Genome Tiling Experiment PatternID 891","spotted oligonucleotide","Homo sapiens",22120,3,1,"Stephen W Edwards","Dec 17, 2003"
